"date","total","pm10","temp","year","month","day"
910610,92,83.8066635131836,74.41999816894531,91,6,1622
910611,115,36.70124816894531,71.5,91,6,1623
910612,109,22.806663513183594,68.25,91,6,1624
910613,110,46.2437744140625,75.79000091552734,91,6,1625
910614,92,39.806663513183594,83.08000183105469,91,6,1626
910615,98,27.2437744140625,76.79000091552734,91,6,1627
910616,91,18.806663513183594,72.04000091552734,91,6,1628
910617,105,28.95572853088379,70.91999816894531,91,6,1629
910618,122,30.806663513183594,72.91999816894531,91,6,1630
910619,115,36.7437744140625,74.87999725341797,91,6,1631
910620,107,57.806663513183594,78.5,91,6,1632
910621,95,74.6808853149414,76.16999816894531,91,6,1633
910622,107,15.80666446685791,64.33000183105469,91,6,1634
910623,98,14.714057922363281,67.45999908447266,91,6,1635
910624,110,30.806663513183594,70.70999908447266,91,6,1636
910625,115,46.2437744140625,74,91,6,1637
910626,105,93.8066635131836,80.04000091552734,91,6,1638
910627,114,88.7437744140625,82.04000091552734,91,6,1639
910628,97,46.806663513183594,80.16999816894531,91,6,1640
910629,105,49.43965148925781,83.66999816894531,91,6,1641
910630,114,,75,91,6,1642
910701,121,62.7437744140625,81,91,7,1643
910702,105,31.806663513183594,81.91999816894531,91,7,1644
910703,121,55.2437744140625,76.58000183105469,91,7,1645
910704,99,,72.66999816894531,91,7,1646
910705,127,35.07646942138672,76.33000183105469,91,7,1647
910706,121,29.806663513183594,81.79000091552734,91,7,1648
910707,93,31.2437744140625,79.45999908447266,91,7,1649
910708,101,,71.87999725341797,91,7,1650
910709,99,27.680883407592773,71.54000091552734,91,7,1651
910710,103,19.806663513183594,73.08000183105469,91,7,1652
910711,96,41.947566986083984,76.5,91,7,1653
910712,97,55.806663513183594,78.70999908447266,91,7,1654
910713,97,16.2437744140625,70.08000183105469,91,7,1655
910714,74,,70.12999725341797,91,7,1656
910715,100,44.2437744140625,73.08000183105469,91,7,1657
910716,126,54.806663513183594,77.58000183105469,91,7,1658
910717,117,82.03014373779297,79,91,7,1659
910718,114,73.8066635131836,83.58000183105469,91,7,1660
910719,117,79.2437744140625,85.20999908447266,91,7,1661
910720,129,46.806663513183594,86.3499984741211,91,7,1662
910721,96,47.7437744140625,80.37999725341797,91,7,1663
910722,125,67.8066635131836,84.12999725341797,91,7,1664
910723,118,26.44915199279785,76.5,91,7,1665
910724,126,48.806663513183594,72,91,7,1666
910725,105,13.80666446685791,67.58000183105469,91,7,1667
910726,109,18.2437744140625,66.87999725341797,91,7,1668
910727,101,12.243773460388184,67.66999816894531,91,7,1669
910728,98,,73.75,91,7,1670
910729,101,35.94591522216797,70.29000091552734,91,7,1671
910730,101,24.806663513183594,67.75,91,7,1672
910731,101,58.2437744140625,76.66999816894531,91,7,1673
910801,124,,79.54000091552734,91,8,1674
910802,106,124.7437744140625,83.5,91,8,1675
910803,101,12.80666446685791,71.45999908447266,91,8,1676
910804,103,12.41128158569336,68.62999725341797,91,8,1677
910805,94,,67.83000183105469,91,8,1678
910806,96,33.2437744140625,71.70999908447266,91,8,1679
910807,98,39.806663513183594,70.87999725341797,91,8,1680
910808,109,26.2437744140625,66.58000183105469,91,8,1681
910809,105,12.80666446685791,69.5,91,8,1682
910810,106,22.246257781982422,69.16999816894531,91,8,1683
910811,94,25.806663513183594,69,91,8,1684
910812,112,30.2437744140625,69.45999908447266,91,8,1685
910813,120,28.806663513183594,70.70999908447266,91,8,1686
910814,104,58.7437744140625,72.91999816894531,91,8,1687
910815,111,60.806663513183594,76.87999725341797,91,8,1688
910816,104,57.87535858154297,77.79000091552734,91,8,1689
910817,109,32.806663513183594,74.83000183105469,91,8,1690
910818,116,28.2437744140625,72.75,91,8,1691
910819,98,15.80666446685791,65.5,91,8,1692
910820,100,19.2437744140625,67.41999816894531,91,8,1693
910821,108,45.806663513183594,70.45999908447266,91,8,1694
910822,109,39.8296012878418,76.62999725341797,91,8,1695
910823,106,15.80666446685791,71.5,91,8,1696
910824,111,37.2437744140625,75.66999816894531,91,8,1697
910825,101,59.806663513183594,80.75,91,8,1698
910826,101,74.2437744140625,81.45999908447266,91,8,1699
910827,94,39.806663513183594,81.66999816894531,91,8,1700
910828,87,68.24622344970703,82.58000183105469,91,8,1701
910829,108,70.8066635131836,82,91,8,1702
910830,107,41.2437744140625,78.25,91,8,1703
910831,99,26.806663513183594,72.37999725341797,91,8,1704
910901,95,18.2437744140625,66.91999816894531,91,9,1705
910902,87,,73.12999725341797,91,9,1706
910903,99,33.88637161254883,73,91,9,1707
910904,104,10.80666446685791,67.29000091552734,91,9,1708
910905,96,55.7437744140625,66.70999908447266,91,9,1709
910906,109,16.806663513183594,71.33000183105469,91,9,1710
910907,111,57.2437744140625,76.16999816894531,91,9,1711
910908,106,38.806663513183594,76.04000091552734,91,9,1712
910909,107,48.39369201660156,80.66999816894531,91,9,1713
910910,99,12.80666446685791,73,91,9,1714
910911,90,10.680883407592773,67.95999908447266,91,9,1715
910912,103,31.806663513183594,68.66999816894531,91,9,1716
910913,120,47.2437744140625,71.62999725341797,91,9,1717
910914,111,30.806663513183594,77.70999908447266,91,9,1718
910915,97,32.629878997802734,81,91,9,1719
910916,94,40.806663513183594,70.70999908447266,91,9,1720
910917,96,34.2437744140625,65.66999816894531,91,9,1721
910918,90,39.806663513183594,56,91,9,1722
910919,92,35.806663513183594,47.25,91,9,1723
910920,114,25.806663513183594,48.33000183105469,91,9,1724
910921,116,31.362104415893555,55.08000183105469,91,9,1725
910922,106,22.806663513183594,57.91999816894531,91,9,1726
910923,111,25.7437744140625,54.380001068115234,91,9,1727
910924,113,25.806663513183594,50.75,91,9,1728
910925,129,29.7437744140625,53.5,91,9,1729
910926,115,37.806663513183594,50.540000915527344,91,9,1730
910927,95,33.00550079345703,47.130001068115234,91,9,1731
910928,104,13.80666446685791,50.880001068115234,91,9,1732
910929,114,25.7437744140625,55.25,91,9,1733
910930,123,73.8066635131836,68.25,91,9,1734
911001,103,53.7437744140625,62.459999084472656,91,10,1735
911002,124,44.806663513183594,67.70999908447266,91,10,1736
911003,113,28.66779327392578,61.130001068115234,91,10,1737
911004,104,12.80666446685791,56.290000915527344,91,10,1738
911005,121,12.743773460388184,47.83000183105469,91,10,1739
911006,121,13.80666446685791,43.33000183105469,91,10,1740
911007,114,22.2437744140625,45.58000183105469,91,10,1741
911008,109,26.806663513183594,61.040000915527344,91,10,1742
911009,121,49.17026901245117,61.5,91,10,1743
911010,113,60.806663513183594,54.790000915527344,91,10,1744
911011,133,31.7437744140625,54.709999084472656,91,10,1745
911012,101,22.806663513183594,48.91999816894531,91,10,1746
911013,100,11.243773460388184,48.130001068115234,91,10,1747
911014,113,,49.709999084472656,91,10,1748
911015,120,26.322969436645508,40.880001068115234,91,10,1749
911016,107,34.806663513183594,46.75,91,10,1750
911017,123,72.2437744140625,60.33000183105469,91,10,1751
911018,91,23.806663513183594,48.25,91,10,1752
911019,109,21.2437744140625,38.33000183105469,91,10,1753
911020,87,17.806663513183594,41.790000915527344,91,10,1754
911021,108,45.66654968261719,52.880001068115234,91,10,1755
911022,126,43.806663513183594,64.95999908447266,91,10,1756
911023,106,55.2437744140625,67.54000091552734,91,10,1757
911024,113,22.806663513183594,67.91999816894531,91,10,1758
911025,122,9.743773460388184,59.66999816894531,91,10,1759
911026,135,17.806663513183594,50.130001068115234,91,10,1760
911027,119,8.13655948638916,50.41999816894531,91,10,1761
911028,115,.8066640496253967,54.33000183105469,91,10,1762
911029,113,28.680883407592773,62.66999816894531,91,10,1763
911030,103,5.806663990020752,42.5,91,10,1764
911031,90,,47.880001068115234,91,10,1765
911101,112,,46.959999084472656,91,11,1766
911102,119,20.101686477661133,24.3799991607666,91,11,1767
911103,118,14.80666446685791,18.709999084472656,91,11,1768
911104,124,39.2437744140625,18.329999923706055,91,11,1769
911105,140,23.806663513183594,29.209999084472656,91,11,1770
911106,99,28.7437744140625,27.540000915527344,91,11,1771
911107,126,27.806663513183594,19.540000915527344,91,11,1772
911108,102,37.86802291870117,20.8799991607666,91,11,1773
911109,124,4.806663990020752,25.329999923706055,91,11,1774
911110,134,38.7437744140625,33.130001068115234,91,11,1775
911111,129,,34.709999084472656,91,11,1776
911112,116,33.2437744140625,34.959999084472656,91,11,1777
911113,115,25.806663513183594,42.459999084472656,91,11,1778
911114,110,34.65243148803711,49.16999816894531,91,11,1779
911115,112,35.806663513183594,50.16999816894531,91,11,1780
911116,109,22.2437744140625,40.959999084472656,91,11,1781
911117,110,,43.16999816894531,91,11,1782
911118,123,29.7437744140625,59.66999816894531,91,11,1783
911119,105,25.806663513183594,58.91999816894531,91,11,1784
911120,89,20.827770233154297,43.209999084472656,91,11,1785
911121,123,,37.95000076293945,91,11,1786
911122,126,39.2437744140625,42.16999816894531,91,11,1787
911123,114,17.806663513183594,34.540000915527344,91,11,1788
911124,112,30.806663513183594,24.540000915527344,91,11,1789
911125,104,24.806663513183594,17.75,91,11,1790
911126,108,34.945098876953125,23.579999923706055,91,11,1791
911127,115,32.806663513183594,38.459999084472656,91,11,1792
911128,105,3.7437736988067627,36.290000915527344,91,11,1793
911129,127,,49.16999816894531,91,11,1794
911130,110,8.680883407592773,41.58000183105469,91,11,1795
911201,99,16.806663513183594,26.459999084472656,91,12,1796
911202,133,15.068194389343262,30.329999923706055,91,12,1797
911203,127,19.806663513183594,24,91,12,1798
911204,133,28.7437744140625,6.420000076293945,91,12,1799
911205,118,20.806663513183594,21.780000686645508,91,12,1800
911206,110,27.2437744140625,22.040000915527344,91,12,1801
911207,127,17.806663513183594,43.709999084472656,91,12,1802
911208,148,22.785594940185547,52,91,12,1803
911209,113,31.680883407592773,34.75,91,12,1804
911210,136,19.2437744140625,37.83000183105469,91,12,1805
911211,124,25.806663513183594,39.5,91,12,1806
911212,135,20.7437744140625,49.459999084472656,91,12,1807
911213,108,38.806663513183594,37.83000183105469,91,12,1808
911214,139,35.936561584472656,28.790000915527344,91,12,1809
911215,135,23.806663513183594,20.290000915527344,91,12,1810
911216,131,21.2437744140625,23.959999084472656,91,12,1811
911217,117,43.806663513183594,30.8799991607666,91,12,1812
911218,130,24.7437744140625,17.290000915527344,91,12,1813
911219,133,34.806663513183594,22.170000076293945,91,12,1814
911220,118,27.793964385986328,32.66999816894531,91,12,1815
911221,135,17.806663513183594,30.709999084472656,91,12,1816
911222,135,5.243773460388184,32.040000915527344,91,12,1817
911223,144,19.806663513183594,32.5,91,12,1818
911224,139,26.806663513183594,29.75,91,12,1819
911225,126,36.806663513183594,29.6299991607666,91,12,1820
911226,126,32.62572479248047,34.880001068115234,91,12,1821
911227,123,28.806663513183594,35.41999816894531,91,12,1822
911228,120,24.806663513183594,35.08000183105469,91,12,1823
911229,136,39.806663513183594,32.459999084472656,91,12,1824
911230,122,26.806663513183594,33.66999816894531,91,12,1825
911231,114,18.806663513183594,32.41999816894531,91,12,1826
920101,122,32.05678939819336,33.130001068115234,92,1,1827
920102,128,28.806663513183594,40.130001068115234,92,1,1828
920103,141,25.7437744140625,39.130001068115234,92,1,1829
920104,143,19.806663513183594,35.630001068115234,92,1,1830
920105,105,19.2437744140625,34.959999084472656,92,1,1831
920106,145,27.806663513183594,34.41999816894531,92,1,1832
920107,144,39.116886138916016,34.380001068115234,92,1,1833
920108,120,20.2437744140625,37.75,92,1,1834
920109,131,27.2437744140625,37.08000183105469,92,1,1835
920110,126,25.7437744140625,31,92,1,1836
920111,132,18.7437744140625,36.41999816894531,92,1,1837
920112,134,16.7437744140625,37.33000183105469,92,1,1838
920113,134,16.654216766357422,34.75,92,1,1839
920114,139,21.806663513183594,21.959999084472656,92,1,1840
920115,137,31.7437744140625,11.329999923706055,92,1,1841
920116,116,32.7437744140625,7.289999961853027,92,1,1842
920117,126,28.2437744140625,23.75,92,1,1843
920118,111,,5.380000114440918,92,1,1844
920119,114,26.630107879638672,12.039999961853027,92,1,1845
920120,136,35.7437744140625,24.1299991607666,92,1,1846
920121,124,33.68088150024414,34.209999084472656,92,1,1847
920122,124,31.806663513183594,36.25,92,1,1848
920123,108,43.7437744140625,31.170000076293945,92,1,1849
920124,127,58.7437744140625,18.709999084472656,92,1,1850
920125,136,23.577770233154297,25.579999923706055,92,1,1851
920126,135,26.806663513183594,22.540000915527344,92,1,1852
920127,125,39.2437744140625,29.290000915527344,92,1,1853
920128,110,34.7437744140625,29.329999923706055,92,1,1854
920129,100,40.2437744140625,29.959999084472656,92,1,1855
920130,115,34.2437744140625,33.959999084472656,92,1,1856
920131,113,18.555604934692383,33.75,92,1,1857
920201,126,35.2437744140625,29.170000076293945,92,2,1858
920202,126,17.2437744140625,34.540000915527344,92,2,1859
920203,136,76.2437744140625,41,92,2,1860
920204,123,20.2437744140625,36.66999816894531,92,2,1861
920205,86,20.806663513183594,32.540000915527344,92,2,1862
920206,115,36.255523681640625,34.16999816894531,92,2,1863
920207,137,28.2437744140625,28.709999084472656,92,2,1864
920208,120,18.7437744140625,18.790000915527344,92,2,1865
920209,98,37.2437744140625,18.959999084472656,92,2,1866
920210,116,71.7437744140625,31.959999084472656,92,2,1867
920211,116,12.743773460388184,28.3799991607666,92,2,1868
920212,124,29.517810821533203,25.25,92,2,1869
920213,114,31.2437744140625,30.420000076293945,92,2,1870
920214,119,25.2437744140625,32.75,92,2,1871
920215,102,19.2437744140625,34.880001068115234,92,2,1872
920216,111,19.7437744140625,34.209999084472656,92,2,1873
920217,113,25.680883407592773,37.630001068115234,92,2,1874
920218,134,37.515907287597656,39.709999084472656,92,2,1875
920219,97,19.7437744140625,36.33000183105469,92,2,1876
920220,123,30.7437744140625,37.290000915527344,92,2,1877
920221,107,18.7437744140625,33.5,92,2,1878
920222,103,27.806663513183594,38.709999084472656,92,2,1879
920223,132,28.7437744140625,37.459999084472656,92,2,1880
920224,121,37.09047317504883,35.91999816894531,92,2,1881
920225,112,30.2437744140625,34.16999816894531,92,2,1882
920226,122,25.680883407592773,33.790000915527344,92,2,1883
920227,118,23.680883407592773,37.540000915527344,92,2,1884
920228,122,16.680883407592773,37.16999816894531,92,2,1885
920229,103,11.680883407592773,31.459999084472656,92,2,1886
920301,110,35.77071762084961,50.630001068115234,92,3,1887
920302,116,38.2437744140625,42.16999816894531,92,3,1888
920303,119,48.68088150024414,37.83000183105469,92,3,1889
920304,114,70.7437744140625,46.630001068115234,92,3,1890
920305,108,92.7437744140625,53.58000183105469,92,3,1891
920306,95,43.7437744140625,53.630001068115234,92,3,1892
920307,112,41.565643310546875,48.91999816894531,92,3,1893
920308,98,21.2437744140625,53.83000183105469,92,3,1894
920309,120,27.7437744140625,48.25,92,3,1895
920310,109,26.2437744140625,20.420000076293945,92,3,1896
920311,120,27.7437744140625,20.959999084472656,92,3,1897
920312,115,25.2437744140625,22.290000915527344,92,3,1898
920313,107,32.14735794067383,26.170000076293945,92,3,1899
920314,97,20.7437744140625,28.579999923706055,92,3,1900
920315,98,22.2437744140625,28.420000076293945,92,3,1901
920316,121,22.2437744140625,35.630001068115234,92,3,1902
920317,123,20.2437744140625,39.130001068115234,92,3,1903
920318,106,14.243773460388184,34.33000183105469,92,3,1904
920319,118,22.99078369140625,35.08000183105469,92,3,1905
920320,99,33.7437744140625,34.33000183105469,92,3,1906
920321,122,26.7437744140625,30.420000076293945,92,3,1907
920322,113,13.243773460388184,29.6299991607666,92,3,1908
920323,135,47.7437744140625,32.040000915527344,92,3,1909
920324,99,51.7437744140625,44.209999084472656,92,3,1910
920325,113,39.65712356567383,45.040000915527344,92,3,1911
920326,124,40.2437744140625,39.33000183105469,92,3,1912
920327,94,20.2437744140625,33.16999816894531,92,3,1913
920328,90,33.2437744140625,36.790000915527344,92,3,1914
920329,132,18.7437744140625,39.16999816894531,92,3,1915
920330,114,27.7437744140625,40.25,92,3,1916
920331,115,33.70791244506836,40.91999816894531,92,3,1917
920401,99,13.743773460388184,32.540000915527344,92,4,1918
920402,113,25.7437744140625,31.209999084472656,92,4,1919
920403,120,39.2437744140625,37.58000183105469,92,4,1920
920404,110,13.743773460388184,38,92,4,1921
920405,108,22.7437744140625,39.5,92,4,1922
920406,142,41.27887725830078,51.290000915527344,92,4,1923
920407,107,70.2437744140625,51.959999084472656,92,4,1924
920408,110,46.7437744140625,49.41999816894531,92,4,1925
920409,113,30.7437744140625,49.16999816894531,92,4,1926
920410,103,42.806663513183594,53.790000915527344,92,4,1927
920411,96,15.80666446685791,47.5,92,4,1928
920412,98,14.199647903442383,36.5,92,4,1929
920413,108,29.806663513183594,39.08000183105469,92,4,1930
920414,123,38.2437744140625,41.41999816894531,92,4,1931
920415,105,46.7437744140625,48.880001068115234,92,4,1932
920416,115,19.7437744140625,53.290000915527344,92,4,1933
920417,117,16.7437744140625,41,92,4,1934
920418,85,38.15514373779297,51.459999084472656,92,4,1935
920419,113,13.680883407592773,65,92,4,1936
920420,114,16.2437744140625,65.58000183105469,92,4,1937
920421,113,28.2437744140625,48.209999084472656,92,4,1938
920422,113,26.680883407592773,42.130001068115234,92,4,1939
920423,132,34.2437744140625,46.83000183105469,92,4,1940
920424,116,31.837810516357422,45.380001068115234,92,4,1941
920425,116,7.743773460388184,42.130001068115234,92,4,1942
920426,99,5.243773460388184,43.130001068115234,92,4,1943
920427,131,13.743773460388184,40.880001068115234,92,4,1944
920428,114,48.7437744140625,47.41999816894531,92,4,1945
920429,115,46.2437744140625,56.33000183105469,92,4,1946
920430,105,53.012428283691406,50.290000915527344,92,4,1947
920501,111,134.7437744140625,72.79000091552734,92,5,1948
920502,106,60.7437744140625,68.12999725341797,92,5,1949
920503,114,28.2437744140625,51.16999816894531,92,5,1950
920504,107,17.2437744140625,44.380001068115234,92,5,1951
920505,105,49.7437744140625,44.130001068115234,92,5,1952
920506,89,29.557605743408203,46.66999816894531,92,5,1953
920507,111,93.7437744140625,53.83000183105469,92,5,1954
920508,129,58.7437744140625,59.33000183105469,92,5,1955
920509,107,46.806663513183594,60.459999084472656,92,5,1956
920510,120,50.806663513183594,66.45999908447266,92,5,1957
920511,108,81.8066635131836,73.66999816894531,92,5,1958
920512,123,46.38007354736328,69.5,92,5,1959
920513,109,,56,92,5,1960
920514,104,16.806663513183594,53.08000183105469,92,5,1961
920515,101,78.8066635131836,61.33000183105469,92,5,1962
920516,101,64.8066635131836,73.5,92,5,1963
920517,110,32.806663513183594,72.04000091552734,92,5,1964
920518,91,20.147003173828125,50.75,92,5,1965
920519,102,35.806663513183594,59.380001068115234,92,5,1966
920520,113,,68.87999725341797,92,5,1967
920521,92,89.8066635131836,72.62999725341797,92,5,1968
920522,109,80.8066635131836,73.54000091552734,92,5,1969
920523,102,51.806663513183594,53.08000183105469,92,5,1970
920524,93,10.264162063598633,40.91999816894531,92,5,1971
920525,119,,43.91999816894531,92,5,1972
920526,84,15.80666446685791,46.709999084472656,92,5,1973
920527,111,35.806663513183594,50.66999816894531,92,5,1974
920528,84,67.8066635131836,54.380001068115234,92,5,1975
920529,126,53.806663513183594,58.25,92,5,1976
920530,92,32.4167366027832,57,92,5,1977
920531,115,39.806663513183594,62.040000915527344,92,5,1978
920601,114,40.806663513183594,60.83000183105469,92,6,1979
920602,105,18.806663513183594,63.25,92,6,1980
920603,119,52.806663513183594,67.20999908447266,92,6,1981
920604,122,48.806663513183594,65,92,6,1982
920605,106,52.989627838134766,67.08000183105469,92,6,1983
920606,115,50.806663513183594,66.95999908447266,92,6,1984
920607,91,16.806663513183594,66.54000091552734,92,6,1985
920608,92,16.806663513183594,63.66999816894531,92,6,1986
920609,105,15.80666446685791,64.95999908447266,92,6,1987
920610,107,24.806663513183594,66.70999908447266,92,6,1988
920611,102,40.989627838134766,69.62999725341797,92,6,1989
920612,133,32.806663513183594,72.20999908447266,92,6,1990
920613,111,58.806663513183594,76.25,92,6,1991
920614,130,42.806663513183594,74.12999725341797,92,6,1992
920615,116,42.806663513183594,71.33000183105469,92,6,1993
920616,104,73.8066635131836,76.70999908447266,92,6,1994
920617,108,71.66940307617188,77.37999725341797,92,6,1995
920618,96,39.806663513183594,72.29000091552734,92,6,1996
920619,105,,55.83000183105469,92,6,1997
920620,98,.8066640496253967,52,92,6,1998
920621,85,6.806663990020752,50.91999816894531,92,6,1999
920622,102,59.806663513183594,55.5,92,6,2000
920623,105,47.99748611450195,64,92,6,2001
920624,122,37.806663513183594,61.08000183105469,92,6,2002
920625,98,47.806663513183594,64.70999908447266,92,6,2003
920626,104,38.806663513183594,62.33000183105469,92,6,2004
920627,98,14.80666446685791,60.08000183105469,92,6,2005
920628,86,35.806663513183594,65.45999908447266,92,6,2006
920629,109,53.513973236083984,69.04000091552734,92,6,2007
920630,88,15.80666446685791,66.5,92,6,2008
920701,127,72.8066635131836,76.70999908447266,92,7,2009
920702,106,76.8066635131836,74.5,92,7,2010
920703,106,21.806663513183594,68.29000091552734,92,7,2011
920704,92,21.806663513183594,70.45999908447266,92,7,2012
920705,98,18.497663497924805,68.04000091552734,92,7,2013
920706,97,,67.41999816894531,92,7,2014
920707,107,56.806663513183594,67.04000091552734,92,7,2015
920708,114,63.806663513183594,78.37999725341797,92,7,2016
920709,124,29.806663513183594,73.41999816894531,92,7,2017
920710,95,29.806663513183594,74.79000091552734,92,7,2018
920711,88,30.973634719848633,71.70999908447266,92,7,2019
920712,90,22.806663513183594,73.91999816894531,92,7,2020
920713,104,11.80666446685791,67.5,92,7,2021
920714,99,8.80666446685791,63.83000183105469,92,7,2022
920715,104,16.806663513183594,66.58000183105469,92,7,2023
920716,98,38.806663513183594,69.08000183105469,92,7,2024
920717,105,27.49451446533203,72.62999725341797,92,7,2025
920718,101,20.806663513183594,67.16999816894531,92,7,2026
920719,98,21.806663513183594,73.29000091552734,92,7,2027
920720,93,15.80666446685791,69.16999816894531,92,7,2028
920721,105,4.806663990020752,62.459999084472656,92,7,2029
920722,97,26.806663513183594,63.959999084472656,92,7,2030
920723,94,28.030330657958984,62.75,92,7,2031
920724,99,21.806663513183594,65.33000183105469,92,7,2032
920725,111,30.806663513183594,68.37999725341797,92,7,2033
920726,96,32.806663513183594,74.66999816894531,92,7,2034
920727,103,26.806663513183594,71.33000183105469,92,7,2035
920728,104,39.806663513183594,73.04000091552734,92,7,2036
920729,101,22.821773529052734,67.58000183105469,92,7,2037
920730,99,14.80666446685791,61.880001068115234,92,7,2038
920731,91,16.806663513183594,65.75,92,7,2039
920801,100,,68.41999816894531,92,8,2040
920802,108,20.806663513183594,68.20999908447266,92,8,2041
920803,109,27.7437744140625,64.87999725341797,92,8,2042
920804,113,21.1602840423584,62.209999084472656,92,8,2043
920805,100,17.7437744140625,63.709999084472656,92,8,2044
920806,117,25.806663513183594,69.20999908447266,92,8,2045
920807,98,55.2437744140625,70.66999816894531,92,8,2046
920808,110,38.7437744140625,75.91999816894531,92,8,2047
920809,102,39.7437744140625,80.62999725341797,92,8,2048
920810,107,33.52083206176758,80.58000183105469,92,8,2049
920811,100,23.806663513183594,70.62999725341797,92,8,2050
920812,99,23.806663513183594,62.630001068115234,92,8,2051
920813,98,16.2437744140625,60.880001068115234,92,8,2052
920814,98,19.7437744140625,60.41999816894531,92,8,2053
920815,100,10.80666446685791,63.25,92,8,2054
920816,102,23.514699935913086,62.959999084472656,92,8,2055
920817,87,75.7437744140625,64.41999816894531,92,8,2056
920818,99,50.2437744140625,66.45999908447266,92,8,2057
920819,101,11.743773460388184,63.959999084472656,92,8,2058
920820,92,52.68088150024414,63.540000915527344,92,8,2059
920821,103,70.2437744140625,65.95999908447266,92,8,2060
920822,131,56.65053176879883,69.37999725341797,92,8,2061
920823,96,53.2437744140625,74.83000183105469,92,8,2062
920824,94,71.2437744140625,77,92,8,2063
920825,103,43.806663513183594,78.62999725341797,92,8,2064
920826,120,13.243773460388184,65.95999908447266,92,8,2065
920827,90,24.7437744140625,60.130001068115234,92,8,2066
920828,105,23.045047760009766,59.08000183105469,92,8,2067
920829,92,45.2437744140625,65.70999908447266,92,8,2068
920830,113,24.7437744140625,66.45999908447266,92,8,2069
920831,114,35.806663513183594,63.41999816894531,92,8,2070
920901,126,56.7437744140625,64.45999908447266,92,9,2071
920902,121,49.7437744140625,68.95999908447266,92,9,2072
920903,100,32.93624496459961,69.70999908447266,92,9,2073
920904,110,30.806663513183594,66.37999725341797,92,9,2074
920905,109,28.2437744140625,71.29000091552734,92,9,2075
920906,104,29.7437744140625,73.75,92,9,2076
920907,107,28.2437744140625,73.87999725341797,92,9,2077
920908,91,43.68088150024414,64.25,92,9,2078
920909,116,18.770830154418945,63.16999816894531,92,9,2079
920910,115,35.2437744140625,59.25,92,9,2080
920911,93,32.2437744140625,58.25,92,9,2081
920912,113,32.7437744140625,62.130001068115234,92,9,2082
920913,94,43.7437744140625,67.87999725341797,92,9,2083
920914,138,63.2437744140625,71.54000091552734,92,9,2084
920915,103,44.919212341308594,73.29000091552734,92,9,2085
920916,88,97.2437744140625,75.70999908447266,92,9,2086
920917,94,59.7437744140625,71.91999816894531,92,9,2087
920918,111,35.2437744140625,66.12999725341797,92,9,2088
920919,114,24.2437744140625,54.540000915527344,92,9,2089
920920,131,20.7437744140625,57.709999084472656,92,9,2090
920921,112,35.703914642333984,65.5,92,9,2091
920922,118,30.7437744140625,54.66999816894531,92,9,2092
920923,79,22.806663513183594,49.540000915527344,92,9,2093
920924,120,30.2437744140625,55,92,9,2094
920925,113,47.2437744140625,60.709999084472656,92,9,2095
920926,125,21.7437744140625,63.41999816894531,92,9,2096
920927,106,17.536888122558594,57.66999816894531,92,9,2097
920928,110,31.2437744140625,52.209999084472656,92,9,2098
920929,101,70.2437744140625,48.83000183105469,92,9,2099
920930,107,89.2437744140625,53.540000915527344,92,9,2100
921001,104,83.2437744140625,58.290000915527344,92,10,2101
921002,112,79.7437744140625,63.880001068115234,92,10,2102
921003,102,39.932796478271484,61.41999816894531,92,10,2103
921004,122,24.2437744140625,60.08000183105469,92,10,2104
921005,109,20.806663513183594,53.41999816894531,92,10,2105
921006,112,65.7437744140625,53.25,92,10,2106
921007,118,76.6808853149414,59.5,92,10,2107
921008,90,39.7437744140625,57.16999816894531,92,10,2108
921009,113,18.19032096862793,49.290000915527344,92,10,2109
921010,103,39.68088150024414,51.16999816894531,92,10,2110
921011,123,53.2437744140625,50.709999084472656,92,10,2111
921012,110,50.7437744140625,52.459999084472656,92,10,2112
921013,115,53.68088150024414,49.58000183105469,92,10,2113
921014,113,38.2437744140625,55.290000915527344,92,10,2114
921015,98,16.86165428161621,50.209999084472656,92,10,2115
921016,117,25.2437744140625,42.630001068115234,92,10,2116
921017,92,26.2437744140625,38.959999084472656,92,10,2117
921018,103,30.7437744140625,38.33000183105469,92,10,2118
921019,109,23.7437744140625,35.630001068115234,92,10,2119
921020,108,34.7437744140625,44.459999084472656,92,10,2120
921021,105,42.259803771972656,44.58000183105469,92,10,2121
921022,122,56.7437744140625,57.58000183105469,92,10,2122
921023,119,118.6808853149414,65.33000183105469,92,10,2123
921024,109,24.2437744140625,53.380001068115234,92,10,2124
921025,119,30.7437744140625,50.16999816894531,92,10,2125
921026,140,34.2437744140625,52.16999816894531,92,10,2126
921027,101,76.92095947265625,45.16999816894531,92,10,2127
921028,101,108.6808853149414,49.33000183105469,92,10,2128
921029,112,23.7437744140625,44.709999084472656,92,10,2129
921030,146,18.2437744140625,44.790000915527344,92,10,2130
921031,106,7.680883407592773,46,92,10,2131
921101,108,27.806663513183594,45.130001068115234,92,11,2132
921102,87,11.105685234069824,48.290000915527344,92,11,2133
921103,123,12.80666446685791,37.790000915527344,92,11,2134
921104,120,6.743773460388184,35.08000183105469,92,11,2135
921105,119,15.680883407592773,33.33000183105469,92,11,2136
921106,127,18.806663513183594,33.5,92,11,2137
921107,125,21.2437744140625,33.630001068115234,92,11,2138
921108,109,25.83391761779785,37.5,92,11,2139
921109,127,25.7437744140625,47.880001068115234,92,11,2140
